t,theta_deg,rate_dps,wheel_rpm,duty,phase
0.784,1.0075118848136793,-3.760471336134487,202.06225885500035,0.3715086698969724,BALANCING
0.786,0.9999984877897228,-3.752864397106644,202.22075641561432,0.37158551255918837,BALANCING
0.788,0.9925003021131885,-3.7452613935545167,202.3779972358828,0.3716605990856045,BALANCING
0.79,0.9850173198883474,-3.737662346880558,202.53398389897038,0.3717339336954219,BALANCING
0.792,0.9775495331767371,-3.7300672784178923,202.6887189866555,0.3718055206043161,BALANCING
0.794,0.9700969339973013,-3.7224762094303965,202.84220507932307,0.3718753640244273,BALANCING
0.796,0.962659514326528,-3.7148891611127723,202.99444475595698,0.3719434681643525,BALANCING
0.798,0.9552372660985875,-3.7073061545906274,203.145440594133,0.3720098372291361,BALANCING
0.8,0.947830181205471,-3.699727210920547,203.29519517001137,0.3720744754202618,BALANCING
0.802,0.9404382514971282,-3.6921523510901757,203.44371105832943,0.3721373869356434,BALANCING
0.804,0.9330614687816052,-3.6845815960182913,203.5909908323945,0.3721985759696167,BALANCING
0.806,0.9256998248251822,-3.677014966554885,203.7370370640766,0.3722580467129304,BALANCING
0.808,0.9183533113525111,-3.669452483481234,203.8818523238012,0.3723158033527382,BALANCING
0.81,0.911021920046753,-3.661894167509983,204.02543918054218,0.37237185007258966,BALANCING
0.812,0.9037056425497144,-3.654340039285219,204.1678002018145,0.3724261910524223,BALANCING
0.8140000000000001,0.8964044704619858,-3.6467901193825503,204.3089379536671,0.3724788304685528,BALANCING
0.8160000000000001,0.8891183953430775,-3.639244428309182,204.448855000676,0.3725297724936689,BALANCING
0.8180000000000001,0.8818474087115563,-3.6317029865039965,204.58755390593686,0.37257902129682086,BALANCING
0.8200000000000001,0.8745915020451831,-3.6241658143376267,204.72503723105837,0.3726265810434134,BALANCING
0.8220000000000001,0.8673506667810478,-3.6166329321125397,204.86130753615473,0.3726724558951971,BALANCING
0.8240000000000001,0.8601248943157072,-3.6091043600631085,204.99636737983903,0.37271665001026055,BALANCING
0.8260000000000001,0.8529141760053195,-3.601580118355695,205.13021931921608,0.37275916754302196,BALANCING
0.8280000000000001,0.8457185031657817,-3.5940602270887245,205.26286590987547,0.37280001264422097,BALANCING
0.8300000000000001,0.8385378670728644,-3.5865447062927673,205.39430970588475,0.3728391894609108,BALANCING
0.8320000000000001,0.8313722589623479,-3.5790335759306138,205.52455325978232,0.3728767021364499,BALANCING
0.834,0.8242216700301577,-3.5715268558973543,205.6535991225707,0.37291255481049407,BALANCING
0.836,0.8170860914324994,-3.564024566020458,205.7814498437096,0.3729467516189883,BALANCING
0.838,0.8099655142859945,-3.5565267260598503,205.90810797110913,0.37297929669415913,BALANCING
0.84,0.8028599296678149,-3.5490333557079943,206.03357605112296,0.37301019416450637,BALANCING
0.842,0.7957693286158182,-3.541544474589965,206.15785662854157,0.3730394481547957,BALANCING
0.844,0.7886937021286816,-3.5340601022635334,206.2809522465854,0.3730670627860503,BALANCING
0.846,0.7816330411660376,-3.5265802582192425,206.40286544689818,0.37309304217554307,BALANCING
