spin_rpm,kick_ms,capture_deg,inertia_scale,I_w,case,tau,feedback,physics_substeps,success,peak_opposite_deg,rise_deg,upright_s,capture_s,kick_start_s,tail_angle_deg,tail_rate_dps,impacted,final_phase
350,500,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.6236789824151694,17.623678982415168,1.684,0.256,0.166,1.6236760089433393,0.8608045125754759,False,BALANCING
350,20,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.2560465546376172,,,0.166,,,True,FALLEN
350,50,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.745122088391224,,0.202,0.166,16.0,0.0,True,FALLEN
350,100,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.745122088391224,,0.202,0.166,16.0,0.0,True,FALLEN
350,200,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.745122088391224,,0.202,0.166,16.0,0.0,True,FALLEN
350,350,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.745122088391224,,0.202,0.166,16.0,0.0,True,FALLEN
350,500,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.745122088391224,,0.202,0.166,16.0,0.0,True,FALLEN
400,20,5,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.2435618182014512,,,0.21,,,True,FALLEN
400,50,5,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.258114737082693,,,0.21,,,True,FALLEN
400,100,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.366,,0.21,,,True,FALLEN
400,200,5,0.75,0.0018375,nominal,0.18,ideal,1,False,4.935721072081141,20.93572107208114,0.362,0.328,0.21,2.4034455406512696,2.1567340941744892,False,BALANCING
400,350,5,0.75,0.0018375,nominal,0.18,ideal,1,False,4.935721072081141,20.93572107208114,0.362,0.328,0.21,2.4034455406512696,2.1567340941744892,False,BALANCING
400,500,5,0.75,0.0018375,nominal,0.18,ideal,1,False,4.935721072081141,20.93572107208114,0.362,0.328,0.21,2.4034455406512696,2.1567340941744892,False,BALANCING
400,20,10,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.2435618182014512,,,0.21,,,True,FALLEN
400,50,10,0.75,0.0018375,nominal,0.18,ideal,1,False,0,9.258114737082693,,,0.21,,,True,FALLEN
400,100,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.3038733956842585,17.30387339568426,1.9000000000000001,0.296,0.21,1.3038733956842585,0.5023981765128107,False,BALANCING
400,200,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.3038733956842585,17.30387339568426,1.9000000000000001,0.296,0.21,1.3038733956842585,0.5023981765128107,False,BALANCING
400,350,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.3038733956842585,17.30387339568426,1.9000000000000001,0.296,0.21,1.3038733956842585,0.5023981765128107,False,BALANCING
400,500,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.3038733956842585,17.30387339568426,1.9000000000000001,0.296,0.21,1.3038733956842585,0.5023981765128107,False,BALANCING
400,20,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.2435618182014512,,,0.21,,,True,FALLEN
400,50,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.494116839694673,,0.246,0.21,16.0,0.0,True,FALLEN
400,100,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.494116839694673,,0.246,0.21,16.0,0.0,True,FALLEN
400,200,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.494116839694673,,0.246,0.21,16.0,0.0,True,FALLEN
400,350,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.494116839694673,,0.246,0.21,16.0,0.0,True,FALLEN
400,500,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.494116839694673,,0.246,0.21,16.0,0.0,True,FALLEN
450,20,5,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.4972265109658416,,,0.268,,,True,FALLEN
450,50,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.5760000000000001,,0.268,,,True,FALLEN
450,100,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.41200000000000003,,0.268,,,True,FALLEN
450,200,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.41200000000000003,0.382,0.268,16.0,0.0,True,FALLEN
450,350,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.41200000000000003,0.382,0.268,16.0,0.0,True,FALLEN
450,500,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.41200000000000003,0.382,0.268,16.0,0.0,True,FALLEN
450,20,10,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.4972265109658416,,,0.268,,,True,FALLEN
450,50,10,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.5760000000000001,,0.268,,,True,FALLEN
450,100,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.0479755156627908,17.04797551566279,2.182,0.35000000000000003,0.268,1.0479755156627908,0.6896111736538338,False,BALANCING
450,200,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.0479755156627908,17.04797551566279,2.182,0.35000000000000003,0.268,1.0479755156627908,0.6896111736538338,False,BALANCING
450,350,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.0479755156627908,17.04797551566279,2.182,0.35000000000000003,0.268,1.0479755156627908,0.6896111736538338,False,BALANCING
450,500,10,0.75,0.0018375,nominal,0.18,ideal,1,True,1.0479755156627908,17.04797551566279,2.182,0.35000000000000003,0.268,1.0479755156627908,0.6896111736538338,False,BALANCING
450,20,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.4972265109658416,,,0.268,,,True,FALLEN
450,50,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.932169983617506,,0.302,0.268,16.0,0.0,True,FALLEN
450,100,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.932169983617506,,0.302,0.268,16.0,0.0,True,FALLEN
450,200,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.932169983617506,,0.302,0.268,16.0,0.0,True,FALLEN
450,350,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.932169983617506,,0.302,0.268,16.0,0.0,True,FALLEN
450,500,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,10.932169983617506,,0.302,0.268,16.0,0.0,True,FALLEN
500,20,5,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.7981432918784108,,,0.352,,,True,FALLEN
500,50,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.608,,0.352,,,True,FALLEN
500,100,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.49,,0.352,,,True,FALLEN
500,200,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.49,0.46,0.352,16.0,0.0,True,FALLEN
500,350,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.49,0.46,0.352,16.0,0.0,True,FALLEN
500,500,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.49,0.46,0.352,16.0,0.0,True,FALLEN
500,20,10,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.7981432918784108,,,0.352,,,True,FALLEN
500,50,10,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.608,,0.352,,,True,FALLEN
500,100,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.6823130495808258,16.682313049580827,2.698,0.432,0.352,0.6823130495808258,1.1212001518952943,False,BALANCING
500,200,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.6823130495808258,16.682313049580827,2.698,0.432,0.352,0.6823130495808258,1.1212001518952943,False,BALANCING
500,350,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.6823130495808258,16.682313049580827,2.698,0.432,0.352,0.6823130495808258,1.1212001518952943,False,BALANCING
500,500,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.6823130495808258,16.682313049580827,2.698,0.432,0.352,0.6823130495808258,1.1212001518952943,False,BALANCING
500,20,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,1.7981432918784108,,,0.352,,,True,FALLEN
500,50,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,11.324790557564526,,0.384,0.352,16.0,0.0,True,FALLEN
500,100,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,11.324790557564526,,0.384,0.352,16.0,0.0,True,FALLEN
500,200,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,11.324790557564526,,0.384,0.352,16.0,0.0,True,FALLEN
500,350,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,11.324790557564526,,0.384,0.352,16.0,0.0,True,FALLEN
500,500,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,11.324790557564526,,0.384,0.352,16.0,0.0,True,FALLEN
550,20,5,0.75,0.0018375,nominal,0.18,ideal,1,False,0,2.1755199614738867,,,0.52,,,True,FALLEN
550,50,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.734,,0.52,,,True,FALLEN
550,100,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.65,,0.52,,,True,FALLEN
550,200,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.652,0.626,0.52,16.0,0.0,True,FALLEN
550,350,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.652,0.626,0.52,16.0,0.0,True,FALLEN
550,500,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.652,0.626,0.52,16.0,0.0,True,FALLEN
550,20,10,0.75,0.0018375,nominal,0.18,ideal,1,False,0,2.1755199614738867,,,0.52,,,True,FALLEN
550,50,10,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,0.734,,0.52,,,True,FALLEN
550,100,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.39509571298642726,16.39509571298643,3.24,0.596,0.52,0.39509571298642726,1.5068229942294318,False,BALANCING
550,200,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.39509571298642726,16.39509571298643,3.24,0.596,0.52,0.39509571298642726,1.5068229942294318,False,BALANCING
550,350,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.39509571298642726,16.39509571298643,3.24,0.596,0.52,0.39509571298642726,1.5068229942294318,False,BALANCING
550,500,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.39509571298642726,16.39509571298643,3.24,0.596,0.52,0.39509571298642726,1.5068229942294318,False,BALANCING
550,20,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,2.1755199614738867,,,0.52,,,True,FALLEN
550,50,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.058731914222427,,0.552,0.52,16.0,0.0,True,FALLEN
550,100,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.058731914222427,,0.552,0.52,16.0,0.0,True,FALLEN
550,200,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.058731914222427,,0.552,0.52,16.0,0.0,True,FALLEN
550,350,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.058731914222427,,0.552,0.52,16.0,0.0,True,FALLEN
550,500,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.058731914222427,,0.552,0.52,16.0,0.0,True,FALLEN
580,20,5,0.75,0.0018375,nominal,0.18,ideal,1,False,0,2.4462658810094347,,,0.982,,,True,FALLEN
580,50,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,1.182,,0.982,,,True,FALLEN
580,100,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,1.11,,0.982,,,True,FALLEN
580,200,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,1.112,1.086,0.982,16.0,0.0,True,FALLEN
580,350,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,1.112,1.086,0.982,16.0,0.0,True,FALLEN
580,500,5,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,1.112,1.086,0.982,16.0,0.0,True,FALLEN
580,20,10,0.75,0.0018375,nominal,0.18,ideal,1,False,0,2.4462658810094347,,,0.982,,,True,FALLEN
580,50,10,0.75,0.0018375,nominal,0.18,ideal,1,False,16.0,32.0,1.182,,0.982,,,True,FALLEN
580,100,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.2783936628043546,16.278393662804355,1.186,1.058,0.982,1.0502784488122334,1.9205584339264994,False,BALANCING
580,200,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.2783936628043546,16.278393662804355,1.186,1.058,0.982,1.0502784488122334,1.9205584339264994,False,BALANCING
580,350,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.2783936628043546,16.278393662804355,1.186,1.058,0.982,1.0502784488122334,1.9205584339264994,False,BALANCING
580,500,10,0.75,0.0018375,nominal,0.18,ideal,1,True,0.2783936628043546,16.278393662804355,1.186,1.058,0.982,1.0502784488122334,1.9205584339264994,False,BALANCING
580,20,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,2.4462658810094347,,,0.982,,,True,FALLEN
580,50,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.56437057255023,,1.014,0.982,16.0,0.0,True,FALLEN
580,100,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.56437057255023,,1.014,0.982,16.0,0.0,True,FALLEN
580,200,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.56437057255023,,1.014,0.982,16.0,0.0,True,FALLEN
580,350,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.56437057255023,,1.014,0.982,16.0,0.0,True,FALLEN
580,500,15,0.75,0.0018375,nominal,0.18,ideal,1,False,0,12.56437057255023,,1.014,0.982,16.0,0.0,True,FALLEN
100,20,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.034,,,False,FALLEN
100,50,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.01367576469152354,,,0.034,,,True,FALLEN
100,100,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.26135103870611154,,,0.034,,,True,FALLEN
100,200,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.028531763499233,,,0.034,,,True,FALLEN
100,350,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,2.435570907876871,18.435570907876873,0.772,0.36,0.034,1.6469846641607966,2.3763348640487827,False,BALANCING
100,500,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,2.435570907876871,18.435570907876873,0.772,0.36,0.034,1.6469846641607966,2.3763348640487827,False,BALANCING
100,20,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.034,,,False,FALLEN
100,50,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.01367576469152354,,,0.034,,,True,FALLEN
100,100,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.26135103870611154,,,0.034,,,True,FALLEN
100,200,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.028531763499233,,,0.034,,,True,FALLEN
100,350,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,10.587548608829454,,0.276,0.034,16.0,0.0,True,FALLEN
100,500,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,10.587548608829454,,0.276,0.034,16.0,0.0,True,FALLEN
100,20,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.034,,,False,FALLEN
100,50,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.01367576469152354,,,0.034,,,True,FALLEN
100,100,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.26135103870611154,,,0.034,,,True,FALLEN
100,200,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.561557442329095,,0.17,0.034,16.0,0.0,True,FALLEN
100,350,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.561557442329095,,0.17,0.034,16.0,0.0,True,FALLEN
100,500,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.561557442329095,,0.17,0.034,16.0,0.0,True,FALLEN
150,20,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.054,,,False,FALLEN
150,50,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.04903121404380961,,,0.054,,,True,FALLEN
150,100,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.20929431067108872,,,0.054,,,True,FALLEN
150,200,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.602290744964053,,,0.054,,,True,FALLEN
150,350,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,2.0393061437985542,18.039306143798555,0.706,0.376,0.054,1.2196038879325668,1.9967304178860754,False,BALANCING
150,500,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,2.0393061437985542,18.039306143798555,0.706,0.376,0.054,1.2196038879325668,1.9967304178860754,False,BALANCING
150,20,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.054,,,False,FALLEN
150,50,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.04903121404380961,,,0.054,,,True,FALLEN
150,100,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.20929431067108872,,,0.054,,,True,FALLEN
150,200,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.602290744964053,,,0.054,,,True,FALLEN
150,350,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,11.62670706464855,,0.302,0.054,16.0,0.0,True,FALLEN
150,500,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,11.62670706464855,,0.302,0.054,16.0,0.0,True,FALLEN
150,20,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.054,,,False,FALLEN
150,50,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.04903121404380961,,,0.054,,,True,FALLEN
150,100,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.20929431067108872,,,0.054,,,True,FALLEN
150,200,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.815891509626917,,0.2,0.054,16.0,0.0,True,FALLEN
150,350,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.815891509626917,,0.2,0.054,16.0,0.0,True,FALLEN
150,500,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.815891509626917,,0.2,0.054,16.0,0.0,True,FALLEN
200,20,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.076,,,False,FALLEN
200,50,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.08779634392980995,,,0.076,,,True,FALLEN
200,100,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.4806727145617984,,,0.076,,,True,FALLEN
200,200,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.500828622786964,,,0.076,,,True,FALLEN
200,350,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,1.5706581884471318,17.570658188447133,0.514,0.39,0.076,0.586842177317963,1.4668343628890477,False,BALANCING
200,500,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,1.5706581884471318,17.570658188447133,0.514,0.39,0.076,0.586842177317963,1.4668343628890477,False,BALANCING
200,20,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.076,,,False,FALLEN
200,50,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.08779634392980995,,,0.076,,,True,FALLEN
200,100,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.4806727145617984,,,0.076,,,True,FALLEN
200,200,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.500828622786964,,,0.076,,,True,FALLEN
200,350,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,13.402981396716921,,0.326,0.076,16.0,0.0,True,FALLEN
200,500,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,13.402981396716921,,0.326,0.076,16.0,0.0,True,FALLEN
200,20,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.076,,,False,FALLEN
200,50,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.08779634392980995,,,0.076,,,True,FALLEN
200,100,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.4806727145617984,,,0.076,,,True,FALLEN
200,200,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.193539498476717,,0.224,0.076,16.0,0.0,True,FALLEN
200,350,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.193539498476717,,0.224,0.076,16.0,0.0,True,FALLEN
200,500,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.193539498476717,,0.224,0.076,16.0,0.0,True,FALLEN
250,20,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,50,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.13319366694017631,,,0.10200000000000001,,,True,FALLEN
250,100,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.7347588098878362,,,0.10200000000000001,,,True,FALLEN
250,200,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.899573472504679,,,0.10200000000000001,,,True,FALLEN
250,350,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,1.4699818413201742,17.469981841320173,0.47600000000000003,0.404,0.10200000000000001,0.47398902977842466,0.8161576115325164,False,BALANCING
250,500,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,1.4699818413201742,17.469981841320173,0.47600000000000003,0.404,0.10200000000000001,0.47398902977842466,0.8161576115325164,False,BALANCING
250,20,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,50,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.13319366694017631,,,0.10200000000000001,,,True,FALLEN
250,100,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.7347588098878362,,,0.10200000000000001,,,True,FALLEN
250,200,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,4.899573472504679,,,0.10200000000000001,,,True,FALLEN
250,350,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,3.082917474135334,19.082917474135336,1.286,0.34600000000000003,0.10200000000000001,2.8394399797917624,2.9782835104079624,False,BALANCING
250,500,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,3.082917474135334,19.082917474135336,1.286,0.34600000000000003,0.10200000000000001,2.8394399797917624,2.9782835104079624,False,BALANCING
250,20,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,50,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.13319366694017631,,,0.10200000000000001,,,True,FALLEN
250,100,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.7347588098878362,,,0.10200000000000001,,,True,FALLEN
250,200,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.312741672237561,,0.228,0.10200000000000001,16.0,0.0,True,FALLEN
250,350,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.312741672237561,,0.228,0.10200000000000001,16.0,0.0,True,FALLEN
250,500,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.312741672237561,,0.228,0.10200000000000001,16.0,0.0,True,FALLEN
300,20,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.132,,,False,FALLEN
300,50,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.21243304498418958,,,0.132,,,True,FALLEN
300,100,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,1.1235402841403648,,,0.132,,,True,FALLEN
300,200,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.772407942849078,,,0.132,,,True,FALLEN
300,350,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,3.027932098503828,19.02793209850383,0.47200000000000003,0.418,0.132,1.1548174069289023,0.568465366609979,False,BALANCING
300,500,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,3.027932098503828,19.02793209850383,0.47200000000000003,0.418,0.132,1.1548174069289023,0.568465366609979,False,BALANCING
300,20,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.132,,,False,FALLEN
300,50,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.21243304498418958,,,0.132,,,True,FALLEN
300,100,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,1.1235402841403648,,,0.132,,,True,FALLEN
300,200,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.772407942849078,,,0.132,,,True,FALLEN
300,350,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,2.7462136359144576,18.746213635914458,1.3780000000000001,0.364,0.132,2.53545667945538,2.6332614440857154,False,BALANCING
300,500,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,2.7462136359144576,18.746213635914458,1.3780000000000001,0.364,0.132,2.53545667945538,2.6332614440857154,False,BALANCING
300,20,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.132,,,False,FALLEN
300,50,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.21243304498418958,,,0.132,,,True,FALLEN
300,100,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,1.1235402841403648,,,0.132,,,True,FALLEN
300,200,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.151111782230366,,0.23800000000000002,0.132,16.0,0.0,True,FALLEN
300,350,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.151111782230366,,0.23800000000000002,0.132,16.0,0.0,True,FALLEN
300,500,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,5.151111782230366,,0.23800000000000002,0.132,16.0,0.0,True,FALLEN
350,20,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.166,,,False,FALLEN
350,50,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.27911672393755005,,,0.166,,,True,FALLEN
350,100,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,1.5152402853394609,,,0.166,,,True,FALLEN
350,200,5,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,7.281946977589403,,,0.166,,,True,FALLEN
350,350,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,3.471953113990685,19.471953113990686,0.488,0.438,0.166,1.3231331406935278,0.7271977491284668,False,BALANCING
350,500,5,0.75,0.0018375,half_20ms,0.18,ideal,1,True,3.471953113990685,19.471953113990686,0.488,0.438,0.166,1.3231331406935278,0.7271977491284668,False,BALANCING
350,20,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.166,,,False,FALLEN
350,50,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.27911672393755005,,,0.166,,,True,FALLEN
350,100,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,1.5152402853394609,,,0.166,,,True,FALLEN
350,200,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,7.281946977589403,,,0.166,,,True,FALLEN
350,350,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,2.567800177972956,18.567800177972956,1.488,0.386,0.166,2.39339415715407,2.3818956273717413,False,BALANCING
350,500,10,0.75,0.0018375,half_20ms,0.18,ideal,1,False,2.567800177972956,18.567800177972956,1.488,0.386,0.166,2.39339415715407,2.3818956273717413,False,BALANCING
350,20,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.0,,,0.166,,,False,FALLEN
350,50,15,0.75,0.0018375,half_20ms,0.18,ideal,1,False,0,0.27911672393755005,,,0.166,,,True,FALLEN
