t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.7,-1.1905826827637704,0.09362464676534507,116.34214717164744,0.16814964164991195,BALANCING
2.702,-1.190392904174448,0.09587979982879344,116.13890296999021,0.1678070627666488,BALANCING
2.704,-1.1901986216937317,0.09812868718190808,115.9356995366748,0.16746466991861653,BALANCING
2.706,-1.1899998478469531,0.10037131567651976,115.73253761863832,0.16712246405932704,BALANCING
2.708,-1.1897965951457286,0.1026076921729343,115.52941796070178,0.16678044613902943,BALANCING
2.71,-1.1895888760879434,0.10483782353988147,115.32634130557243,0.16643861710471405,BALANCING
2.712,-1.189376703157734,0.107061716654464,115.12330839384619,0.16609697790011724,BALANCING
2.714,-1.189160088825472,0.10927937840210691,114.92031996401003,0.16575552946572586,BALANCING
2.716,-1.1889390455477473,0.11149081567650623,114.71737675244438,0.16541427273878165,BALANCING
2.718,-1.1887135857673519,0.1136960353795786,114.5144794934254,0.1650732086532857,BALANCING
2.72,-1.1884837219132618,0.1158950444214109,114.31162891912754,0.1647323381400033,BALANCING
2.722,-1.188249466400624,0.11808784972020907,114.10882575962583,0.16439166212646797,BALANCING
2.724,-1.1880108316307372,0.12027445820224857,113.90607074289828,0.1640511815369863,BALANCING
2.726,-1.1877678299910375,0.12245487680182338,113.70336459482834,0.16371089729264246,BALANCING
2.728,-1.1875204738550815,0.12462911246119598,113.50070803920727,0.16337081031130254,BALANCING
2.73,-1.187268775582531,0.1267971721305472,113.29810179773649,0.16303092150761914,BALANCING
2.732,-1.1870127475191372,0.12895906276792657,113.09554659003008,0.16269123179303593,BALANCING
2.734,-1.1867524019967244,0.1311147913392019,112.89304313361716,0.16235174207579217,BALANCING
2.736,-1.186487751333175,0.13326436481800977,112.69059214394427,0.16201245326092722,BALANCING
2.738,-1.1862188078324138,0.13540779018570545,112.48819433437782,0.161673366250285,BALANCING
2.74,-1.185945583784393,0.13754507443131397,112.28585041620649,0.16133448194251854,BALANCING
2.742,-1.1856680914650761,0.13967622455148002,112.08356109864366,0.16099580123309462,BALANCING
2.744,-1.1853863431364235,0.14180124755041842,111.88132708882982,0.16065732501429814,BALANCING
2.746,-1.1851003510463773,0.14392015043986556,111.67914909183503,0.16031905417523676,BALANCING
2.748,-1.1848101274288454,0.14603294023902946,111.4770278106613,0.1599809896018454,BALANCING
2.75,-1.184515684503688,0.14813962397454078,111.27496394624504,0.15964313217689072,BALANCING
2.7520000000000002,-1.1842170344767016,0.15024020868040383,111.0729581974595,0.15930548277997572,BALANCING
2.754,-1.1839141895396055,0.15233470139794789,110.87101126111718,0.15896804228754427,BALANCING
2.7560000000000002,-1.1836071618700263,0.15442310917577787,110.6691238319723,0.15863081157288567,BALANCING
2.758,-1.183295963631483,0.15650543906972572,110.46729660272324,0.15829379150613898,BALANCING
2.7600000000000002,-1.1829806069733744,0.15858169814280249,110.26553026401493,0.15795698295429797,BALANCING
