t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.928,-0.7955910264029415,0.2990378800472332,58.04091548831844,0.07867312180520088,BALANCING
2.93,-0.7949918839019229,0.2999323901186888,57.90596367447708,0.07845787396256444,BALANCING
2.932,-0.7943909561293536,0.3008233332172499,57.771117587941056,0.07824285302198632,BALANCING
2.934,-0.7937882502139543,0.3017107148200911,57.636377520914586,0.07802805929885578,BALANCING
2.936,-0.7931837732734894,0.30259454040516676,57.50174376440314,0.07781349310679574,BALANCING
2.938,-0.792577532414765,0.30347481545118615,57.36721660821533,0.07759915475766581,BALANCING
2.94,-0.791969534733628,0.3043515454375885,57.23279634096477,0.07738504456156563,BALANCING
2.942,-0.7913597873149637,0.3052247358445181,57.098483250071936,0.07717116282683813,BALANCING
2.944,-0.7907482972326956,0.3060943921527995,56.96427762176609,0.07695750986007274,BALANCING
2.946,-0.7901350715497831,0.30696051984391287,56.8301797410871,0.07674408596610864,BALANCING
2.948,-0.789520117318221,0.307823124399969,56.696189891887386,0.07653089144803804,BALANCING
2.95,-0.7889034415790375,0.30868221130368506,56.562308356833704,0.07631792660720932,BALANCING
2.952,-0.7882850513622934,0.30953778603835974,56.42853541740911,0.07610519174323034,BALANCING
2.954,-0.7876649536870816,0.31038985408784897,56.29487135391477,0.07589268715397174,BALANCING
2.956,-0.7870431555615244,0.31123842093654125,56.161316445471925,0.07568041313557002,BALANCING
2.958,-0.7864196639827741,0.3120834920693335,56.02787097002364,0.0754683699824309,BALANCING
2.96,-0.7857944859370111,0.31292507297160654,55.89453520433681,0.07525655798723252,BALANCING
2.962,-0.7851676283994432,0.313763169129201,55.76130942400394,0.07504497744092867,BALANCING
2.964,-0.7845390983343049,0.31459778602839295,55.62819390344508,0.07483362863275199,BALANCING
2.966,-0.7839089026948561,0.31542892915586995,55.495188915909694,0.07462251185021727,BALANCING
2.968,-0.7832770484233816,0.31625660399870686,55.3622947334785,0.07441162737912464,BALANCING
2.97,-0.7826435424511905,0.3170808160443418,55.229511627065406,0.0742009755035628,BALANCING
2.972,-0.7820083916986152,0.3179015707805522,55.096839866419344,0.0739905565059122,BALANCING
2.974,-0.781371603075011,0.3187188736954311,54.96427972012614,0.07378037066684838,BALANCING
2.976,-0.780733183478755,0.3195327302773632,54.83183145561046,0.0735704182653451,BALANCING
2.978,-0.7800931397972463,0.32034314601500075,54.6994953391376,0.07336069957867764,BALANCING
2.98,-0.7794514789069048,0.3211501263972403,54.567271635815416,0.07315121488242587,BALANCING
2.982,-0.7788082076731713,0.3219536769131991,54.435160609596196,0.07294196445047774,BALANCING
2.984,-0.7781633329505067,0.322753803052191,54.303162523278516,0.07273294855503216,BALANCING
2.986,-0.7775168615823915,0.3235505103037033,54.17127763850914,0.07252416746660255,BALANCING
2.988,-0.7768688004013263,0.3243438041573734,54.03950621578489,0.07231562145401982,BALANCING
2.99,-0.7762191562288304,0.3251336901029649,53.90784851445454,0.07210731078443572,BALANCING
2.992,-0.7755679358754425,0.3259201736303447,53.776304792720644,0.07189923572332596,BALANCING
2.994,-0.7749151461407198,0.3267032602294596,53.64487530764147,0.07169139653449354,BALANCING
2.996,-0.7742607938132386,0.32748295539031286,53.51356031513286,0.07148379348007182,BALANCING
2.998,-0.7736048856705936,0.32825926460294147,53.38236006997007,0.07127642682052787,BALANCING
3.0,-0.7729474284793981,0.3290321933573924,53.2512748257897,0.07106929681466559,BALANCING
3.0020000000000002,-0.772288428995284,0.32980174714370025,53.12030483509155,0.07086240371962896,BALANCING
3.004,-0.7716278939629019,0.33056793145186375,52.98945034924051,0.0706557477909052,BALANCING
3.0060000000000002,-0.770965830115921,0.33133075177182314,52.85871161846837,0.07044932928232804,BALANCING
3.008,-0.7703022441770295,0.33209021359343704,52.72808889187582,0.07024314844608091,BALANCING
3.0100000000000002,-0.7696371428579348,0.3328463224064597,52.59758241743422,0.0700372055327001,BALANCING
3.012,-0.7689705328593633,0.3335990837005187,52.46719244198751,0.069831500791078,BALANCING
3.0140000000000002,-0.7683024208710613,0.33434850296509155,52.336919211254106,0.0696260344684663,BALANCING
3.016,-0.7676328135717945,0.3350945856894834,52.20676296982875,0.06942080681047914,BALANCING
3.0180000000000002,-0.7669617176293494,0.33583733736280463,52.07672396118441,0.06921581806109639,BALANCING
3.02,-0.7662891397005331,0.33657676347394816,51.94680242767413,0.06901106846266683,BALANCING
3.0220000000000002,-0.7656150864311737,0.3373128695115669,51.81699861053292,0.06880655825591127,BALANCING
