t,theta_deg,rate_dps,wheel_rpm,duty,phase
1.986,-1.554484895262486,-0.6124855039532655,210.94097362173156,0.3204817335401902,BALANCING
1.988,-1.5557046338218332,-0.6076450303754678,210.6729311589804,0.3199919428785745,BALANCING
1.99,-1.5569147013284748,-0.6028145120360949,210.40469793496447,0.31950207593631125,BALANCING
1.992,-1.5581151176892356,-0.597993943483642,210.13627556654288,0.31901213496303493,BALANCING
1.994,-1.559305902800006,-0.5931833192387919,209.86766566718873,0.31852212220287757,BALANCING
1.996,-1.5604870765456844,-0.5883826337945104,209.59886984699133,0.3180320398944741,BALANCING
1.998,-1.5616586588001244,-0.5835918816161423,209.3298897126579,0.31754189027096635,BALANCING
2.0,-1.5628206694260776,-0.5788110571415058,209.0607268675158,0.3170516755600087,BALANCING
2.0020000000000002,-1.5639731282751395,-0.5740401547809882,208.7913829115145,0.31656139798377253,BALANCING
2.004,-1.5651160551876946,-0.5692791689176405,208.5218594412276,0.3160710597589512,BALANCING
2.0060000000000002,-1.5662494699928624,-0.5645280939072719,208.25215804985487,0.315580663096765,BALANCING
2.008,-1.5673733925084419,-0.5597869240785449,207.98228032722432,0.3150902102029659,BALANCING
2.0100000000000002,-1.5684878425408586,-0.55505565373307,207.7122278597942,0.31459970327784265,BALANCING
2.012,-1.569592839885109,-0.5503342771454999,207.44200223065525,0.31410914451622557,BALANCING
2.0140000000000002,-1.5706884043247087,-0.5456227885636233,207.17160501953248,0.31361853610749163,BALANCING
2.016,-1.5717745556316367,-0.5409211822084603,206.90103780278753,0.31312788023556914,BALANCING
2.0180000000000002,-1.572851313566284,-0.5362294522743553,206.63030215342067,0.31263717907894306,BALANCING
2.02,-1.573918697877399,-0.5315475929290713,206.35939964107286,0.3121464348106596,BALANCING
2.0220000000000002,-1.5749767283020342,-0.5268755983138839,206.08833183202788,0.3116556495983315,BALANCING
2.024,-1.576025424565495,-0.5222134625436746,205.81710028921452,0.3111648256041428,BALANCING
2.0260000000000002,-1.5770648063812849,-0.5175611797070256,205.54570657220864,0.3106739649848539,BALANCING
2.028,-1.5780948934510546,-0.5129187438663105,205.27415223723537,0.3101830698918066,BALANCING
2.0300000000000002,-1.5791157054645493,-0.5082861490577908,205.00243883717113,0.30969214247092913,BALANCING
2.032,-1.5801272620995557,-0.503663389291707,204.73056792154594,0.30920118486274106,BALANCING
2.0340000000000003,-1.581129583021851,-0.499050458552372,204.45854103654548,0.3087101992023583,BALANCING
2.036,-1.5821226878851513,-0.49444735079826446,204.18635972501343,0.3082191876194986,BALANCING
2.0380000000000003,-1.5831065963310589,-0.4898540599621215,203.91402552645332,0.30772815223848593,BALANCING
2.04,-1.5840813279890122,-0.485270579951031,203.64153997703113,0.3072370951782559,BALANCING
2.0420000000000003,-1.5850469024762335,-0.4806969046465244,203.3689046095771,0.30674601855236083,BALANCING
2.044,-1.5860033393976785,-0.4761330279046691,203.0961209535883,0.30625492446897484,BALANCING
2.0460000000000003,-1.5869506583459858,-0.4715789435561608,202.8231905352305,0.30576381503089883,BALANCING
2.048,-1.5878888789014252,-0.46703464540641515,202.5501148773407,0.30527269233556553,BALANCING
2.05,-1.5888180206318478,-0.46250012723566053,202.27689549942912,0.3047815584750449,BALANCING
2.052,-1.5897381030926365,-0.4579753827990293,202.00353391768164,0.3042904155360491,BALANCING
2.054,-1.590649145826655,-0.4534604058266503,201.7300316449618,0.3037992655999372,BALANCING
2.056,-1.5915511683641972,-0.4489551900237397,201.45639019081338,0.30330811074272107,BALANCING
2.058,-1.5924441902229391,-0.44445972907069276,201.1826110614624,0.30281695303507006,BALANCING
2.06,-1.5933282309078884,-0.43997401662317537,200.9086957598195,0.3023257945423161,BALANCING
2.062,-1.5942033099113353,-0.4354980463122153,200.63464578548215,0.30183463732445914,BALANCING
