t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.45,-2.652143557157695,-0.06257773330374197,281.31373305062755,0.4124600115751307,BALANCING
2.452,-2.652262362196124,-0.0568503872291471,280.8601150259021,0.4116814091383742,BALANCING
2.454,-2.6523697274400284,-0.051137700984563585,280.40649784739657,0.4109031033750662,BALANCING
2.456,-2.6524656821969184,-0.04543966042681565,279.9528834152923,0.41012509677731673,BALANCING
2.458,-2.6525502557459864,-0.03975625138734596,279.49927362481475,0.4093473918295041,BALANCING
2.46,-2.6526234773380564,-0.03408745967234825,279.0456703662384,0.40856999100828484,BALANCING
2.462,-2.6526853761955325,-0.028433271062901392,278.5920755248921,0.4077928967826034,BALANCING
2.464,-2.6527359815123517,-0.022793671315100683,278.13849098116367,0.407016111613702,BALANCING
2.466,-2.6527753224539303,-0.017168646160190964,277.6849186105053,0.4062396379551304,BALANCING
2.468,-2.652803428157118,-0.011558181304698548,277.23136028343805,0.4054634782527557,BALANCING
2.47,-2.6528203277301445,-0.0059622624305633014,276.7778178655576,0.4046876349447718,BALANCING
2.472,-2.6528260502525756,-0.00038087519526857765,276.32429321753864,0.40391211046171,BALANCING
2.474,-2.6528206247752593,0.005185994768024968,275.8707881951402,0.40313690722644796,BALANCING
2.476,-2.6528040803202813,0.010738361850350452,275.4173046492109,0.4023620276542199,BALANCING
2.478,-2.6527764458809133,0.01627624046680391,274.9638444256936,0.40158747415262647,BALANCING
2.48,-2.6527377504215686,0.02179964505641308,274.51040936563066,0.4008132491216444,BALANCING
2.482,-2.6526880228777516,0.0273085900820088,274.05700130516925,0.4000393549536365,BALANCING
2.484,-2.652627292156011,0.032803090030093546,273.60362207556597,0.3992657940333613,BALANCING
2.486,-2.6525555871338926,0.038283159410714196,273.1502735031923,0.3984925687379831,BALANCING
2.488,-2.6524729366598945,0.04374881275733108,272.69695740953966,0.3977196814370818,BALANCING
2.49,-2.6523793695534166,0.04920006462668871,272.24367561122426,0.39694713449266233,BALANCING
2.492,-2.652274914604717,0.05463692959868993,271.79042991999256,0.39617493025916534,BALANCING
