side,angle_deg,rate_toward_dps,wheel_relative_rpm,recoverable_nominal,ensemble_recovered,ensemble_total,classification,sat_pct_1s,speed_guard_pct,max_abs_angle_deg,max_opposite_deg,final_angle_deg,final_rate_dps,final_wheel_rpm
-,4.0,75.0,-200.0,0,0,5,not_recoverable,56.3,0.0,20.045,20.045,20.045,67.555,-18.18
-,4.0,75.0,-150.0,0,0,5,not_recoverable,70.6,0.0,20.045,20.045,20.045,67.555,31.82
-,4.0,75.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,81.82
-,4.0,75.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,131.82
-,4.0,75.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,181.82
-,4.0,75.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,231.82
-,4.0,75.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,281.82
-,4.0,75.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,331.82
-,4.0,75.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,381.82
-,4.0,75.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,431.82
-,4.0,75.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.045,20.045,20.045,67.555,481.82
-,4.0,75.0,350.0,0,0,5,not_recoverable,80.6,19.4,20.122,20.122,20.122,71.519,495.91
-,4.0,75.0,400.0,0,0,5,not_recoverable,54.8,45.2,20.011,20.011,20.011,73.891,496.26
-,4.0,80.0,-400.0,0,0,5,not_recoverable,31.8,0.0,20.074,20.074,20.074,69.077,-231.93
-,4.0,80.0,-350.0,0,0,5,not_recoverable,36.4,0.0,20.074,20.074,20.074,69.077,-181.93
-,4.0,80.0,-300.0,0,0,5,not_recoverable,42.3,0.0,20.074,20.074,20.074,69.077,-131.93
-,4.0,80.0,-250.0,0,0,5,not_recoverable,52.7,0.0,20.074,20.074,20.074,69.077,-81.93
-,4.0,80.0,-200.0,0,0,5,not_recoverable,67.3,0.0,20.074,20.074,20.074,69.077,-31.93
-,4.0,80.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,18.07
-,4.0,80.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,68.07
-,4.0,80.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,118.07
-,4.0,80.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,168.07
-,4.0,80.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,218.07
-,4.0,80.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,268.07
-,4.0,80.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,318.07
-,4.0,80.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,368.07
-,4.0,80.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,418.07
-,4.0,80.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.074,20.074,20.074,69.077,468.07
-,4.0,80.0,350.0,0,0,5,not_recoverable,87.2,12.8,20.017,20.017,20.017,71.422,495.91
-,4.0,80.0,400.0,0,0,5,not_recoverable,58.6,41.4,20.147,20.147,20.147,75.255,496.26
-,4.0,85.0,-400.0,0,0,5,not_recoverable,33.3,0.0,20.034,20.034,20.034,70.616,-244.16
-,4.0,85.0,-350.0,0,0,5,not_recoverable,38.7,0.0,20.034,20.034,20.034,70.616,-194.16
-,4.0,85.0,-300.0,0,0,5,not_recoverable,49.0,0.0,20.034,20.034,20.034,70.616,-144.16
-,4.0,85.0,-250.0,0,0,5,not_recoverable,63.2,0.0,20.034,20.034,20.034,70.616,-94.16
-,4.0,85.0,-200.0,0,0,5,not_recoverable,90.7,0.0,20.034,20.034,20.034,70.616,-44.16
-,4.0,85.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,5.84
-,4.0,85.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,55.84
-,4.0,85.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,105.84
-,4.0,85.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,155.84
-,4.0,85.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,205.84
-,4.0,85.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,255.84
-,4.0,85.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,305.84
-,4.0,85.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,355.84
-,4.0,85.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,405.84
-,4.0,85.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.034,20.034,20.034,70.616,455.84
-,4.0,85.0,350.0,0,0,5,not_recoverable,93.6,6.4,20.053,20.053,20.053,71.940,495.91
-,4.0,85.0,400.0,0,0,5,not_recoverable,63.0,37.0,20.003,20.003,20.003,75.894,496.26
-,4.0,90.0,-400.0,0,0,5,not_recoverable,35.6,0.0,20.141,20.141,20.141,72.773,-254.09
-,4.0,90.0,-350.0,0,0,5,not_recoverable,45.5,0.0,20.141,20.141,20.141,72.773,-204.09
-,4.0,90.0,-300.0,0,0,5,not_recoverable,59.7,0.0,20.141,20.141,20.141,72.773,-154.09
-,4.0,90.0,-250.0,0,0,5,not_recoverable,82.2,0.0,20.141,20.141,20.141,72.773,-104.09
-,4.0,90.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,-54.09
-,4.0,90.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,-4.09
-,4.0,90.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,45.91
-,4.0,90.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,95.91
-,4.0,90.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,145.91
-,4.0,90.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,195.91
-,4.0,90.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,245.91
-,4.0,90.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,295.91
-,4.0,90.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,345.91
-,4.0,90.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,395.91
-,4.0,90.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,445.91
-,4.0,90.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.141,20.141,20.141,72.773,495.91
-,4.0,90.0,400.0,0,0,5,not_recoverable,67.0,33.0,20.083,20.083,20.083,77.407,496.26
-,4.0,95.0,-400.0,0,0,5,not_recoverable,41.6,0.0,20.013,20.013,20.013,74.511,-264.02
-,4.0,95.0,-350.0,0,0,5,not_recoverable,55.6,0.0,20.013,20.013,20.013,74.511,-214.02
-,4.0,95.0,-300.0,0,0,5,not_recoverable,76.4,0.0,20.013,20.013,20.013,74.511,-164.02
-,4.0,95.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,-114.02
-,4.0,95.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,-64.02
-,4.0,95.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,-14.02
-,4.0,95.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,35.98
-,4.0,95.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,85.98
-,4.0,95.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,135.98
-,4.0,95.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,185.98
-,4.0,95.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,235.98
-,4.0,95.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,285.98
-,4.0,95.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,335.98
-,4.0,95.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,385.98
-,4.0,95.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,435.98
-,4.0,95.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.013,20.013,20.013,74.511,485.98
-,4.0,95.0,400.0,0,0,5,not_recoverable,71.2,28.8,20.122,20.122,20.122,78.961,496.26
-,4.0,100.0,-400.0,0,0,5,not_recoverable,51.8,0.0,20.132,20.132,20.132,77.076,-271.66
-,4.0,100.0,-350.0,0,0,5,not_recoverable,71.4,0.0,20.132,20.132,20.132,77.076,-221.66
-,4.0,100.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,-171.66
-,4.0,100.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,-121.66
-,4.0,100.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,-71.66
-,4.0,100.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,-21.66
-,4.0,100.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,28.34
-,4.0,100.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,78.34
-,4.0,100.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,128.34
-,4.0,100.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,178.34
-,4.0,100.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,228.34
-,4.0,100.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,278.34
-,4.0,100.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,328.34
-,4.0,100.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,378.34
-,4.0,100.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,428.34
-,4.0,100.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.132,20.132,20.132,77.076,478.34
-,4.0,100.0,400.0,0,0,5,not_recoverable,75.4,24.6,20.148,20.148,20.148,80.649,496.26
-,4.0,105.0,-400.0,0,0,5,not_recoverable,65.8,0.0,20.080,20.080,20.080,79.414,-279.30
-,4.0,105.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,-229.30
-,4.0,105.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,-179.30
-,4.0,105.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,-129.30
-,4.0,105.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,-79.30
-,4.0,105.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,-29.30
-,4.0,105.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,20.70
-,4.0,105.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,70.70
-,4.0,105.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,120.70
-,4.0,105.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,170.70
-,4.0,105.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,220.70
-,4.0,105.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,270.70
-,4.0,105.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,320.70
-,4.0,105.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,370.70
-,4.0,105.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,420.70
-,4.0,105.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.080,20.080,20.080,79.414,470.70
-,4.0,105.0,400.0,0,0,5,not_recoverable,80.3,19.7,20.020,20.020,20.020,82.098,496.26
-,4.0,110.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,-286.17
-,4.0,110.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,-236.17
-,4.0,110.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,-186.17
-,4.0,110.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,-136.17
-,4.0,110.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,-86.17
-,4.0,110.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,-36.17
-,4.0,110.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,13.83
-,4.0,110.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,63.83
-,4.0,110.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,113.83
-,4.0,110.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,163.83
-,4.0,110.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,213.83
-,4.0,110.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,263.83
-,4.0,110.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,313.83
-,4.0,110.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,363.83
-,4.0,110.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,413.83
-,4.0,110.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.030,20.030,20.030,81.955,463.83
-,4.0,110.0,400.0,0,0,5,not_recoverable,84.6,15.4,20.086,20.086,20.086,84.241,496.26
-,4.0,115.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,-292.28
-,4.0,115.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,-242.28
-,4.0,115.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,-192.28
-,4.0,115.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,-142.28
-,4.0,115.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,-92.28
-,4.0,115.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,-42.28
-,4.0,115.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,7.72
-,4.0,115.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,57.72
-,4.0,115.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,107.72
-,4.0,115.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,157.72
-,4.0,115.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,207.72
-,4.0,115.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,257.72
-,4.0,115.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,307.72
-,4.0,115.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,357.72
-,4.0,115.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,407.72
-,4.0,115.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.005,20.005,20.005,84.728,457.72
-,4.0,115.0,400.0,0,0,5,not_recoverable,89.4,10.6,20.029,20.029,20.029,86.247,496.26
-,4.0,120.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,-297.63
-,4.0,120.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,-247.63
-,4.0,120.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,-197.63
-,4.0,120.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,-147.63
-,4.0,120.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,-97.63
-,4.0,120.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,-47.63
-,4.0,120.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,2.37
-,4.0,120.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,52.37
-,4.0,120.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,102.37
-,4.0,120.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,152.37
-,4.0,120.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,202.37
-,4.0,120.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,252.37
-,4.0,120.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,302.37
-,4.0,120.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,352.37
-,4.0,120.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,402.37
-,4.0,120.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.027,20.027,20.027,87.745,452.37
-,4.0,120.0,400.0,0,0,5,not_recoverable,94.0,6.0,20.034,20.034,20.034,88.570,496.26
-,4.0,125.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-302.22
-,4.0,125.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-252.22
-,4.0,125.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-202.22
-,4.0,125.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-152.22
-,4.0,125.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-102.22
-,4.0,125.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-52.22
-,4.0,125.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,-2.22
-,4.0,125.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,47.78
-,4.0,125.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,97.78
-,4.0,125.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,147.78
-,4.0,125.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,197.78
-,4.0,125.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,247.78
-,4.0,125.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,297.78
-,4.0,125.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,347.78
-,4.0,125.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,397.78
-,4.0,125.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.117,20.117,20.117,91.005,447.78
-,4.0,125.0,400.0,0,0,5,not_recoverable,98.4,1.6,20.118,20.118,20.118,91.215,496.26
-,4.0,130.0,-400.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-306.80
-,4.0,130.0,-350.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-256.80
-,4.0,130.0,-300.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-206.80
-,4.0,130.0,-250.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-156.80
-,4.0,130.0,-200.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-106.80
-,4.0,130.0,-150.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-56.80
-,4.0,130.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,-6.80
-,4.0,130.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,43.20
-,4.0,130.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,93.20
-,4.0,130.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,143.20
-,4.0,130.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,193.20
-,4.0,130.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,243.20
-,4.0,130.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,293.20
-,4.0,130.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,343.20
-,4.0,130.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,393.20
-,4.0,130.0,350.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,443.20
-,4.0,130.0,400.0,0,0,5,not_recoverable,100.0,0.0,20.109,20.109,20.109,94.237,493.20
-,4.5,0.0,-400.0,0,0,5,not_recoverable,39.7,60.3,20.128,0.000,-20.128,-70.820,-496.26
-,4.5,0.0,-350.0,0,0,5,not_recoverable,56.9,42.5,20.093,0.000,-20.093,-70.114,-495.91
-,4.5,0.0,-300.0,0,0,5,not_recoverable,67.5,24.9,20.091,0.000,-20.091,-68.746,-496.33
-,4.5,0.0,-250.0,0,0,5,not_recoverable,78.4,7.2,20.088,0.000,-20.088,-65.582,-495.99
-,4.5,0.0,-200.0,0,0,5,not_recoverable,79.0,0.0,20.022,0.000,-20.022,-63.108,-465.09
-,4.5,0.0,-150.0,0,0,5,not_recoverable,72.6,0.0,20.022,0.000,-20.022,-63.108,-415.09
-,4.5,0.0,-100.0,0,0,5,not_recoverable,66.6,0.0,20.022,0.000,-20.022,-63.108,-365.09
-,4.5,0.0,-50.0,0,0,5,not_recoverable,61.4,0.0,20.023,0.000,-20.023,-63.110,-315.09
-,4.5,0.0,0.0,0,0,5,not_recoverable,56.2,0.0,20.005,0.000,-20.005,-63.049,-262.06
-,4.5,0.0,50.0,0,0,5,not_recoverable,51.6,0.0,20.097,0.000,-20.097,-63.372,-205.03
-,4.5,0.0,100.0,0,0,5,not_recoverable,47.0,0.0,20.114,0.000,-20.114,-63.436,-143.24
-,4.5,0.0,150.0,0,0,5,not_recoverable,41.8,0.0,20.014,0.000,-20.014,-63.095,-78.30
-,4.5,0.0,200.0,0,0,5,not_recoverable,37.2,0.0,20.091,0.000,-20.091,-63.382,-12.98
-,4.5,0.0,250.0,0,0,5,not_recoverable,33.0,0.0,20.120,0.000,-20.120,-63.511,52.81
-,4.5,0.0,300.0,0,0,5,not_recoverable,28.6,0.0,20.047,0.000,-20.047,-63.289,118.59
-,4.5,0.0,350.0,0,0,5,not_recoverable,24.5,0.0,20.007,0.000,-20.007,-63.198,183.53
-,4.5,0.0,400.0,0,0,5,not_recoverable,20.5,0.0,20.012,0.000,-20.012,-63.271,247.59
-,4.5,5.0,-400.0,0,0,5,not_recoverable,35.5,64.5,20.140,0.000,-20.140,-71.123,-496.26
-,4.5,5.0,-350.0,0,0,5,not_recoverable,45.1,49.1,20.045,0.000,-20.045,-70.498,-495.91
-,4.5,5.0,-300.0,0,0,5,not_recoverable,54.1,34.1,20.097,0.000,-20.097,-70.012,-496.33
-,4.5,5.0,-250.0,0,0,5,not_recoverable,62.9,19.3,20.075,0.000,-20.075,-68.418,-495.99
-,4.5,5.0,-200.0,0,0,5,not_recoverable,72.5,3.7,20.028,0.000,-20.028,-64.580,-496.41
-,4.5,5.0,-150.0,0,0,5,not_recoverable,70.4,0.0,20.036,0.000,-20.036,-63.174,-456.44
-,4.5,5.0,-100.0,0,0,5,not_recoverable,64.7,0.0,20.032,0.000,-20.032,-63.160,-399.86
-,4.5,5.0,-50.0,0,0,5,not_recoverable,59.4,0.0,20.031,0.000,-20.031,-63.152,-338.99
-,4.5,5.0,0.0,0,0,5,not_recoverable,54.4,0.0,20.049,0.000,-20.049,-63.214,-274.78
-,4.5,5.0,50.0,0,0,5,not_recoverable,48.9,0.0,20.090,0.000,-20.090,-63.354,-208.28
-,4.5,5.0,100.0,0,0,5,not_recoverable,43.8,0.0,20.052,0.000,-20.052,-63.223,-139.72
-,4.5,5.0,150.0,0,0,5,not_recoverable,39.0,0.0,20.124,0.000,-20.124,-63.487,-72.49
-,4.5,5.0,200.0,0,0,5,not_recoverable,34.5,0.0,20.060,0.000,-20.060,-63.280,-5.15
-,4.5,5.0,250.0,0,0,5,not_recoverable,30.3,0.0,20.001,0.000,-20.001,-63.097,61.44
-,4.5,5.0,300.0,0,0,5,not_recoverable,26.2,0.0,20.087,0.000,-20.087,-63.430,126.48
-,4.5,5.0,350.0,0,0,5,not_recoverable,22.4,0.0,20.073,0.000,-20.073,-63.427,191.43
-,4.5,5.0,400.0,0,0,5,not_recoverable,24.1,0.0,20.099,0.000,-20.099,-63.572,255.49
-,4.5,10.0,-400.0,0,0,5,not_recoverable,26.5,69.0,20.124,0.000,-20.124,-71.299,-496.26
-,4.5,10.0,-350.0,0,0,5,not_recoverable,34.2,56.4,20.072,0.000,-20.072,-71.034,-495.91
-,4.5,10.0,-300.0,0,0,5,not_recoverable,40.9,44.4,20.119,0.000,-20.119,-70.984,-496.11
-,4.5,10.0,-250.0,0,0,5,not_recoverable,48.3,31.4,20.053,0.000,-20.053,-70.167,-496.23
-,4.5,10.0,-200.0,0,0,5,not_recoverable,57.3,16.8,20.102,0.000,-20.102,-68.662,-496.05
-,4.5,10.0,-150.0,0,0,5,not_recoverable,68.3,0.0,20.079,0.000,-20.079,-63.355,-493.37
-,4.5,10.0,-100.0,0,0,5,not_recoverable,62.3,0.0,20.068,0.000,-20.068,-63.309,-422.57
-,4.5,10.0,-50.0,0,0,5,not_recoverable,56.4,0.0,20.024,0.000,-20.024,-63.149,-349.52
-,4.5,10.0,0.0,0,0,5,not_recoverable,50.6,0.0,20.078,0.000,-20.078,-63.333,-278.45
-,4.5,10.0,50.0,0,0,5,not_recoverable,45.5,0.0,20.035,0.000,-20.035,-63.180,-207.77
-,4.5,10.0,100.0,0,0,5,not_recoverable,40.7,0.0,20.088,0.000,-20.088,-63.369,-138.05
-,4.5,10.0,150.0,0,0,5,not_recoverable,36.1,0.0,20.071,0.000,-20.071,-63.318,-68.95
