spin_rpm,kick_ms,capture_deg,inertia_scale,I_w,case,tau,success,peak_opposite_deg,rise_deg,upright_s,capture_s,kick_start_s,tail_angle_deg,tail_rate_dps,impacted,final_phase
580,500,10,1.0,0.00245,half_20ms,0.18,True,0,15.723075874289586,,1.104,0.982,0.8534684670792069,1.3820886726874442,False,BALANCING
580,20,15,1.0,0.00245,half_20ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,50,15,1.0,0.00245,half_20ms,0.18,False,0,2.391848431423023,,,0.982,,,True,FALLEN
580,100,15,1.0,0.00245,half_20ms,0.18,False,2.246472827830792,18.246472827830793,2.716,1.044,0.982,2.246472827830792,0.8056689375073811,False,BALANCING
580,200,15,1.0,0.00245,half_20ms,0.18,False,2.246472827830792,18.246472827830793,2.716,1.044,0.982,2.246472827830792,0.8056689375073811,False,BALANCING
580,350,15,1.0,0.00245,half_20ms,0.18,False,2.246472827830792,18.246472827830793,2.716,1.044,0.982,2.246472827830792,0.8056689375073811,False,BALANCING
580,500,15,1.0,0.00245,half_20ms,0.18,False,2.246472827830792,18.246472827830793,2.716,1.044,0.982,2.246472827830792,0.8056689375073811,False,BALANCING
100,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,100,5,1.0,0.00245,half_50ms,0.18,False,0,0.5278047781743087,,,0.034,,,True,FALLEN
100,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.332,,0.034,,,True,FALLEN
100,350,5,1.0,0.00245,half_50ms,0.18,True,7.600053525863418,23.600053525863416,0.3,0.262,0.034,1.816340384456204,0.6906065450317225,False,BALANCING
100,500,5,1.0,0.00245,half_50ms,0.18,True,7.600053525863418,23.600053525863416,0.3,0.262,0.034,1.816340384456204,0.6906065450317225,False,BALANCING
100,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,100,10,1.0,0.00245,half_50ms,0.18,False,0,0.5278047781743087,,,0.034,,,True,FALLEN
100,200,10,1.0,0.00245,half_50ms,0.18,True,1.2400717589802004,17.2400717589802,1.102,0.224,0.034,1.1076908745535268,0.6125492852237291,False,BALANCING
100,350,10,1.0,0.00245,half_50ms,0.18,True,1.2400717589802004,17.2400717589802,1.102,0.224,0.034,1.1076908745535268,0.6125492852237291,False,BALANCING
100,500,10,1.0,0.00245,half_50ms,0.18,True,1.2400717589802004,17.2400717589802,1.102,0.224,0.034,1.1076908745535268,0.6125492852237291,False,BALANCING
100,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.034,,,False,FALLEN
100,100,15,1.0,0.00245,half_50ms,0.18,False,0,0.5278047781743087,,,0.034,,,True,FALLEN
100,200,15,1.0,0.00245,half_50ms,0.18,False,0,9.533304489825156,,0.158,0.034,16.0,0.0,True,FALLEN
100,350,15,1.0,0.00245,half_50ms,0.18,False,0,9.533304489825156,,0.158,0.034,16.0,0.0,True,FALLEN
100,500,15,1.0,0.00245,half_50ms,0.18,False,0,9.533304489825156,,0.158,0.034,16.0,0.0,True,FALLEN
150,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,100,5,1.0,0.00245,half_50ms,0.18,False,0,0.6744954559033989,,,0.054,,,True,FALLEN
150,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.384,,0.054,,,True,FALLEN
150,350,5,1.0,0.00245,half_50ms,0.18,False,10.256594629770234,26.256594629770234,0.326,0.292,0.054,2.5404596670131134,1.0549242999184116,False,BALANCING
150,500,5,1.0,0.00245,half_50ms,0.18,False,10.256594629770234,26.256594629770234,0.326,0.292,0.054,2.5404596670131134,1.0549242999184116,False,BALANCING
150,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,100,10,1.0,0.00245,half_50ms,0.18,False,0,0.6744954559033989,,,0.054,,,True,FALLEN
150,200,10,1.0,0.00245,half_50ms,0.18,True,1.0537987946145906,17.05379879461459,1.214,0.252,0.054,0.9725224019969642,0.5126707796971275,False,BALANCING
150,350,10,1.0,0.00245,half_50ms,0.18,True,1.0537987946145906,17.05379879461459,1.214,0.252,0.054,0.9725224019969642,0.5126707796971275,False,BALANCING
150,500,10,1.0,0.00245,half_50ms,0.18,True,1.0537987946145906,17.05379879461459,1.214,0.252,0.054,0.9725224019969642,0.5126707796971275,False,BALANCING
150,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.054,,,False,FALLEN
150,100,15,1.0,0.00245,half_50ms,0.18,False,0,0.6744954559033989,,,0.054,,,True,FALLEN
150,200,15,1.0,0.00245,half_50ms,0.18,False,0,11.683903102710742,,0.178,0.054,16.0,0.0,True,FALLEN
150,350,15,1.0,0.00245,half_50ms,0.18,False,0,11.683903102710742,,0.178,0.054,16.0,0.0,True,FALLEN
150,500,15,1.0,0.00245,half_50ms,0.18,False,0,11.683903102710742,,0.178,0.054,16.0,0.0,True,FALLEN
200,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,100,5,1.0,0.00245,half_50ms,0.18,False,0,1.0395099787118998,,,0.076,,,True,FALLEN
200,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.402,,0.076,,,True,FALLEN
200,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.34800000000000003,0.312,0.076,16.0,0.0,True,FALLEN
200,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.34800000000000003,0.312,0.076,16.0,0.0,True,FALLEN
200,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,100,10,1.0,0.00245,half_50ms,0.18,False,0,1.0395099787118998,,,0.076,,,True,FALLEN
200,200,10,1.0,0.00245,half_50ms,0.18,True,0.870115494893372,16.870115494893373,1.366,0.274,0.076,0.8357832279434095,0.4053636249541447,False,BALANCING
200,350,10,1.0,0.00245,half_50ms,0.18,True,0.870115494893372,16.870115494893373,1.366,0.274,0.076,0.8357832279434095,0.4053636249541447,False,BALANCING
200,500,10,1.0,0.00245,half_50ms,0.18,True,0.870115494893372,16.870115494893373,1.366,0.274,0.076,0.8357832279434095,0.4053636249541447,False,BALANCING
200,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.076,,,False,FALLEN
200,100,15,1.0,0.00245,half_50ms,0.18,False,0,1.0395099787118998,,,0.076,,,True,FALLEN
200,200,15,1.0,0.00245,half_50ms,0.18,False,0,12.09583028318854,,0.192,0.076,16.0,0.0,True,FALLEN
200,350,15,1.0,0.00245,half_50ms,0.18,False,0,12.09583028318854,,0.192,0.076,16.0,0.0,True,FALLEN
200,500,15,1.0,0.00245,half_50ms,0.18,False,0,12.09583028318854,,0.192,0.076,16.0,0.0,True,FALLEN
250,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,100,5,1.0,0.00245,half_50ms,0.18,False,0,1.1552564281513398,,,0.10200000000000001,,,True,FALLEN
250,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.43,,0.10200000000000001,,,True,FALLEN
250,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.374,0.34,0.10200000000000001,16.0,0.0,True,FALLEN
250,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.374,0.34,0.10200000000000001,16.0,0.0,True,FALLEN
250,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,100,10,1.0,0.00245,half_50ms,0.18,False,0,1.1552564281513398,,,0.10200000000000001,,,True,FALLEN
250,200,10,1.0,0.00245,half_50ms,0.18,True,0.7039204614969228,16.703920461496924,1.572,0.302,0.10200000000000001,0.6993873174180023,0.2928241253557361,False,BALANCING
250,350,10,1.0,0.00245,half_50ms,0.18,True,0.7039204614969228,16.703920461496924,1.572,0.302,0.10200000000000001,0.6993873174180023,0.2928241253557361,False,BALANCING
250,500,10,1.0,0.00245,half_50ms,0.18,True,0.7039204614969228,16.703920461496924,1.572,0.302,0.10200000000000001,0.6993873174180023,0.2928241253557361,False,BALANCING
250,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.10200000000000001,,,False,FALLEN
250,100,15,1.0,0.00245,half_50ms,0.18,False,0,1.1552564281513398,,,0.10200000000000001,,,True,FALLEN
250,200,15,1.0,0.00245,half_50ms,0.18,False,0,10.723015768706208,,0.214,0.10200000000000001,16.0,0.0,True,FALLEN
250,350,15,1.0,0.00245,half_50ms,0.18,False,0,10.723015768706208,,0.214,0.10200000000000001,16.0,0.0,True,FALLEN
250,500,15,1.0,0.00245,half_50ms,0.18,False,0,10.723015768706208,,0.214,0.10200000000000001,16.0,0.0,True,FALLEN
300,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.132,,,False,FALLEN
300,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.132,,,False,FALLEN
300,100,5,1.0,0.00245,half_50ms,0.18,False,0,1.6001555940241516,,,0.132,,,True,FALLEN
300,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.448,,0.132,,,True,FALLEN
300,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.398,0.364,0.132,16.0,0.0,True,FALLEN
300,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.398,0.364,0.132,16.0,0.0,True,FALLEN
300,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.132,,,False,FALLEN
300,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.132,,,False,FALLEN
300,100,10,1.0,0.00245,half_50ms,0.18,False,0,1.6001555940241516,,,0.132,,,True,FALLEN
300,200,10,1.0,0.00245,half_50ms,0.18,True,1.2151606361199392,17.21516063611994,1.688,0.322,0.132,1.2149440501392077,0.4594493903414917,False,BALANCING
300,350,10,1.0,0.00245,half_50ms,0.18,True,1.2151606361199392,17.21516063611994,1.688,0.322,0.132,1.2149440501392077,0.4594493903414917,False,BALANCING
300,500,10,1.0,0.00245,half_50ms,0.18,True,1.2151606361199392,17.21516063611994,1.688,0.322,0.132,1.2149440501392077,0.4594493903414917,False,BALANCING
300,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.132,,,False,FALLEN
300,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.132,,,False,FALLEN
300,100,15,1.0,0.00245,half_50ms,0.18,False,0,1.6001555940241516,,,0.132,,,True,FALLEN
300,200,15,1.0,0.00245,half_50ms,0.18,False,0,11.085839446831617,,0.23800000000000002,0.132,16.0,0.0,True,FALLEN
300,350,15,1.0,0.00245,half_50ms,0.18,False,0,11.085839446831617,,0.23800000000000002,0.132,16.0,0.0,True,FALLEN
300,500,15,1.0,0.00245,half_50ms,0.18,False,0,11.085839446831617,,0.23800000000000002,0.132,16.0,0.0,True,FALLEN
350,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.166,,,False,FALLEN
350,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.166,,,False,FALLEN
350,100,5,1.0,0.00245,half_50ms,0.18,False,0,1.8365877535158557,,,0.166,,,True,FALLEN
350,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.458,,0.166,,,True,FALLEN
350,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.43,0.394,0.166,16.0,0.0,True,FALLEN
350,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.43,0.394,0.166,16.0,0.0,True,FALLEN
350,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.166,,,False,FALLEN
350,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.166,,,False,FALLEN
350,100,10,1.0,0.00245,half_50ms,0.18,False,0,1.8365877535158557,,,0.166,,,True,FALLEN
350,200,10,1.0,0.00245,half_50ms,0.18,True,0.9807738761499271,16.98077387614993,1.9020000000000001,0.34800000000000003,0.166,0.9807738761499271,0.2708036076042946,False,BALANCING
350,350,10,1.0,0.00245,half_50ms,0.18,True,0.9807738761499271,16.98077387614993,1.9020000000000001,0.34800000000000003,0.166,0.9807738761499271,0.2708036076042946,False,BALANCING
350,500,10,1.0,0.00245,half_50ms,0.18,True,0.9807738761499271,16.98077387614993,1.9020000000000001,0.34800000000000003,0.166,0.9807738761499271,0.2708036076042946,False,BALANCING
350,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.166,,,False,FALLEN
350,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.166,,,False,FALLEN
350,100,15,1.0,0.00245,half_50ms,0.18,False,0,1.8365877535158557,,,0.166,,,True,FALLEN
350,200,15,1.0,0.00245,half_50ms,0.18,False,0,11.605640493021085,,0.272,0.166,16.0,0.0,True,FALLEN
350,350,15,1.0,0.00245,half_50ms,0.18,False,0,11.605640493021085,,0.272,0.166,16.0,0.0,True,FALLEN
350,500,15,1.0,0.00245,half_50ms,0.18,False,0,11.605640493021085,,0.272,0.166,16.0,0.0,True,FALLEN
400,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.21,,,False,FALLEN
400,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.21,,,False,FALLEN
400,100,5,1.0,0.00245,half_50ms,0.18,False,0,2.521232326884009,,,0.21,,,True,FALLEN
400,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.47400000000000003,,0.21,,,True,FALLEN
400,350,5,1.0,0.00245,half_50ms,0.18,False,6.498118740452306,22.498118740452306,0.466,0.426,0.21,2.3063184841696946,1.2316245676498352,False,BALANCING
400,500,5,1.0,0.00245,half_50ms,0.18,False,6.498118740452306,22.498118740452306,0.466,0.426,0.21,2.3063184841696946,1.2316245676498352,False,BALANCING
400,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.21,,,False,FALLEN
400,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.21,,,False,FALLEN
400,100,10,1.0,0.00245,half_50ms,0.18,False,0,2.521232326884009,,,0.21,,,True,FALLEN
400,200,10,1.0,0.00245,half_50ms,0.18,True,0.5216441628270191,16.52164416282702,2.394,0.384,0.21,0.5216441628270191,0.4974071180974032,False,BALANCING
400,350,10,1.0,0.00245,half_50ms,0.18,True,0.5216441628270191,16.52164416282702,2.394,0.384,0.21,0.5216441628270191,0.4974071180974032,False,BALANCING
400,500,10,1.0,0.00245,half_50ms,0.18,True,0.5216441628270191,16.52164416282702,2.394,0.384,0.21,0.5216441628270191,0.4974071180974032,False,BALANCING
400,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.21,,,False,FALLEN
400,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.21,,,False,FALLEN
400,100,15,1.0,0.00245,half_50ms,0.18,False,0,11.867012579950206,,0.31,0.21,16.0,0.0,True,FALLEN
400,200,15,1.0,0.00245,half_50ms,0.18,False,0,11.867012579950206,,0.31,0.21,16.0,0.0,True,FALLEN
400,350,15,1.0,0.00245,half_50ms,0.18,False,0,11.867012579950206,,0.31,0.21,16.0,0.0,True,FALLEN
400,500,15,1.0,0.00245,half_50ms,0.18,False,0,11.867012579950206,,0.31,0.21,16.0,0.0,True,FALLEN
450,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.268,,,False,FALLEN
450,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.268,,,False,FALLEN
450,100,5,1.0,0.00245,half_50ms,0.18,False,0,3.464461060164883,,,0.268,,,True,FALLEN
450,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.516,,0.268,,,True,FALLEN
450,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.512,0.47600000000000003,0.268,16.0,0.0,True,FALLEN
450,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.512,0.47600000000000003,0.268,16.0,0.0,True,FALLEN
450,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.268,,,False,FALLEN
450,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.268,,,False,FALLEN
450,100,10,1.0,0.00245,half_50ms,0.18,False,0,3.464461060164883,,,0.268,,,True,FALLEN
450,200,10,1.0,0.00245,half_50ms,0.18,True,0.2538207642764078,16.25382076427641,2.958,0.434,0.268,0.2538207642764078,0.7633493916911925,False,BALANCING
450,350,10,1.0,0.00245,half_50ms,0.18,True,0.2538207642764078,16.25382076427641,2.958,0.434,0.268,0.2538207642764078,0.7633493916911925,False,BALANCING
450,500,10,1.0,0.00245,half_50ms,0.18,True,0.2538207642764078,16.25382076427641,2.958,0.434,0.268,0.2538207642764078,0.7633493916911925,False,BALANCING
450,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.268,,,False,FALLEN
450,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.268,,,False,FALLEN
450,100,15,1.0,0.00245,half_50ms,0.18,False,0,14.923152708022034,,0.366,0.268,16.0,0.0,True,FALLEN
450,200,15,1.0,0.00245,half_50ms,0.18,False,0,14.923152708022034,,0.366,0.268,16.0,0.0,True,FALLEN
450,350,15,1.0,0.00245,half_50ms,0.18,False,0,14.923152708022034,,0.366,0.268,16.0,0.0,True,FALLEN
450,500,15,1.0,0.00245,half_50ms,0.18,False,0,14.923152708022034,,0.366,0.268,16.0,0.0,True,FALLEN
500,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.352,,,False,FALLEN
500,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.352,,,False,FALLEN
500,100,5,1.0,0.00245,half_50ms,0.18,False,0,4.086309889749527,,,0.352,,,True,FALLEN
500,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.588,0.552,0.352,16.0,0.0,True,FALLEN
500,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.588,0.552,0.352,16.0,0.0,True,FALLEN
500,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.588,0.552,0.352,16.0,0.0,True,FALLEN
500,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.352,,,False,FALLEN
500,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.352,,,False,FALLEN
500,100,10,1.0,0.00245,half_50ms,0.18,False,0,4.086309889749527,,,0.352,,,True,FALLEN
500,200,10,1.0,0.00245,half_50ms,0.18,True,0,15.761256975015455,,0.514,0.352,0.6942755129804503,1.0860631320692227,False,BALANCING
500,350,10,1.0,0.00245,half_50ms,0.18,True,0,15.761256975015455,,0.514,0.352,0.6942755129804503,1.0860631320692227,False,BALANCING
500,500,10,1.0,0.00245,half_50ms,0.18,True,0,15.761256975015455,,0.514,0.352,0.6942755129804503,1.0860631320692227,False,BALANCING
500,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.352,,,False,FALLEN
500,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.352,,,False,FALLEN
500,100,15,1.0,0.00245,half_50ms,0.18,False,2.70843436366132,18.70843436366132,1.97,0.448,0.352,2.70843436366132,0.8015307584296654,False,BALANCING
500,200,15,1.0,0.00245,half_50ms,0.18,False,2.70843436366132,18.70843436366132,1.97,0.448,0.352,2.70843436366132,0.8015307584296654,False,BALANCING
500,350,15,1.0,0.00245,half_50ms,0.18,False,2.70843436366132,18.70843436366132,1.97,0.448,0.352,2.70843436366132,0.8015307584296654,False,BALANCING
500,500,15,1.0,0.00245,half_50ms,0.18,False,2.70843436366132,18.70843436366132,1.97,0.448,0.352,2.70843436366132,0.8015307584296654,False,BALANCING
550,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.52,,,False,FALLEN
550,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.52,,,False,FALLEN
550,100,5,1.0,0.00245,half_50ms,0.18,False,0,6.0682078792973435,,,0.52,,,True,FALLEN
550,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.746,0.714,0.52,16.0,0.0,True,FALLEN
550,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.746,0.714,0.52,16.0,0.0,True,FALLEN
550,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,0.746,0.714,0.52,16.0,0.0,True,FALLEN
550,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.52,,,False,FALLEN
550,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.52,,,False,FALLEN
550,100,10,1.0,0.00245,half_50ms,0.18,False,0,6.0682078792973435,,,0.52,,,True,FALLEN
550,200,10,1.0,0.00245,half_50ms,0.18,True,0,15.383817072135075,,0.676,0.52,0.97782590251559,1.332167430352574,False,BALANCING
550,350,10,1.0,0.00245,half_50ms,0.18,True,0,15.383817072135075,,0.676,0.52,0.97782590251559,1.332167430352574,False,BALANCING
550,500,10,1.0,0.00245,half_50ms,0.18,True,0,15.383817072135075,,0.676,0.52,0.97782590251559,1.332167430352574,False,BALANCING
550,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.52,,,False,FALLEN
550,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.52,,,False,FALLEN
550,100,15,1.0,0.00245,half_50ms,0.18,False,2.4600739772560245,18.460073977256023,2.212,0.614,0.52,2.4600739772560245,0.633846743353753,False,BALANCING
550,200,15,1.0,0.00245,half_50ms,0.18,False,2.4600739772560245,18.460073977256023,2.212,0.614,0.52,2.4600739772560245,0.633846743353753,False,BALANCING
550,350,15,1.0,0.00245,half_50ms,0.18,False,2.4600739772560245,18.460073977256023,2.212,0.614,0.52,2.4600739772560245,0.633846743353753,False,BALANCING
550,500,15,1.0,0.00245,half_50ms,0.18,False,2.4600739772560245,18.460073977256023,2.212,0.614,0.52,2.4600739772560245,0.633846743353753,False,BALANCING
580,20,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,50,5,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,100,5,1.0,0.00245,half_50ms,0.18,False,0,6.844157379807454,,,0.982,,,True,FALLEN
580,200,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,1.204,1.174,0.982,16.0,0.0,True,FALLEN
580,350,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,1.204,1.174,0.982,16.0,0.0,True,FALLEN
580,500,5,1.0,0.00245,half_50ms,0.18,False,16.0,32.0,1.204,1.174,0.982,16.0,0.0,True,FALLEN
580,20,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,50,10,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,100,10,1.0,0.00245,half_50ms,0.18,False,0,6.844157379807454,,,0.982,,,True,FALLEN
580,200,10,1.0,0.00245,half_50ms,0.18,True,0.5399916503767775,16.539991650376777,1.25,1.1360000000000001,0.982,1.3845442850684906,1.395002746172159,False,BALANCING
580,350,10,1.0,0.00245,half_50ms,0.18,True,0.5399916503767775,16.539991650376777,1.25,1.1360000000000001,0.982,1.3845442850684906,1.395002746172159,False,BALANCING
580,500,10,1.0,0.00245,half_50ms,0.18,True,0.5399916503767775,16.539991650376777,1.25,1.1360000000000001,0.982,1.3845442850684906,1.395002746172159,False,BALANCING
580,20,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,50,15,1.0,0.00245,half_50ms,0.18,False,0,0.0,,,0.982,,,False,FALLEN
580,100,15,1.0,0.00245,half_50ms,0.18,False,2.2949111368620203,18.29491113686202,2.728,1.076,0.982,2.2949111368620203,0.7541396783344712,False,BALANCING
580,200,15,1.0,0.00245,half_50ms,0.18,False,2.2949111368620203,18.29491113686202,2.728,1.076,0.982,2.2949111368620203,0.7541396783344712,False,BALANCING
580,350,15,1.0,0.00245,half_50ms,0.18,False,2.2949111368620203,18.29491113686202,2.728,1.076,0.982,2.2949111368620203,0.7541396783344712,False,BALANCING
580,500,15,1.0,0.00245,half_50ms,0.18,False,2.2949111368620203,18.29491113686202,2.728,1.076,0.982,2.2949111368620203,0.7541396783344712,False,BALANCING
100,20,5,1.25,0.0030625,nominal,0.18,False,0,1.6820917039703147,,,0.034,,,True,FALLEN
100,50,5,1.25,0.0030625,nominal,0.18,False,0,10.011249181516146,,,0.034,,,True,FALLEN
100,100,5,1.25,0.0030625,nominal,0.18,False,16.0,32.0,0.17200000000000001,,0.034,,,True,FALLEN
100,200,5,1.25,0.0030625,nominal,0.18,True,0.8692382596300788,16.86923825963008,0.18,0.14200000000000002,0.034,0.1967525673859204,0.07017363279833728,False,BALANCING
100,350,5,1.25,0.0030625,nominal,0.18,True,0.8692382596300788,16.86923825963008,0.18,0.14200000000000002,0.034,0.1967525673859204,0.07017363279833728,False,BALANCING
100,500,5,1.25,0.0030625,nominal,0.18,True,0.8692382596300788,16.86923825963008,0.18,0.14200000000000002,0.034,0.1967525673859204,0.07017363279833728,False,BALANCING
100,20,10,1.25,0.0030625,nominal,0.18,False,0,1.6820917039703147,,,0.034,,,True,FALLEN
100,50,10,1.25,0.0030625,nominal,0.18,False,0,10.011249181516146,,,0.034,,,True,FALLEN
100,100,10,1.25,0.0030625,nominal,0.18,True,1.051693837774726,17.051693837774724,1.336,0.114,0.034,1.0462453164715644,0.33453851145184377,False,BALANCING
100,200,10,1.25,0.0030625,nominal,0.18,True,1.051693837774726,17.051693837774724,1.336,0.114,0.034,1.0462453164715644,0.33453851145184377,False,BALANCING
100,350,10,1.25,0.0030625,nominal,0.18,True,1.051693837774726,17.051693837774724,1.336,0.114,0.034,1.0462453164715644,0.33453851145184377,False,BALANCING
100,500,10,1.25,0.0030625,nominal,0.18,True,1.051693837774726,17.051693837774724,1.336,0.114,0.034,1.0462453164715644,0.33453851145184377,False,BALANCING
100,20,15,1.25,0.0030625,nominal,0.18,False,0,1.6820917039703147,,,0.034,,,True,FALLEN
100,50,15,1.25,0.0030625,nominal,0.18,False,2.2190771723165392,18.21907717231654,1.308,0.066,0.034,2.21085549949299,0.6949633819819152,False,BALANCING
100,100,15,1.25,0.0030625,nominal,0.18,False,2.2190771723165392,18.21907717231654,1.308,0.066,0.034,2.21085549949299,0.6949633819819152,False,BALANCING
100,200,15,1.25,0.0030625,nominal,0.18,False,2.2190771723165392,18.21907717231654,1.308,0.066,0.034,2.21085549949299,0.6949633819819152,False,BALANCING
